,Fecha,Hora,Cuenca,Sub-Cuenca,Estacion,Paso,Precipitaciones (mm),Precipitaciones_IMERG_Polanco_del_Yi,Precipitaciones_MERRA_Polanco_del_Yi
3181,2022-12-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.342110336,5.7710423710120134e-08
3182,2022-12-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1011478676745961
3183,2022-12-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0031837555086395
3184,2022-12-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.0457394118799998e-21
3185,2022-12-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.0080577204000002e-07
3186,2023-01-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,6.51309824,2.226815704423365
3187,2023-01-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,15.0,0.0613178089,0.0976289895479715
3188,2023-01-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.005181089841005e-07
3189,2023-01-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.545394059057698e-07
3190,2023-01-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,5.32950271196e-22
3191,2023-01-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.7817992348573005e-18
3192,2023-01-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,8.71862466669432e-21
3193,2023-01-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0037811624920631
3194,2023-01-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0002441348626879
3195,2023-01-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0048411831832455
3196,2023-01-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.05420828,0.0055934668038336
3197,2023-01-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.371386975,0.0158340274030978
3198,2023-01-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.94383478,0.536970497971909
3199,2023-01-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.9676497239e-05
3200,2023-01-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0
3201,2023-01-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.0235230936227104e-20
3202,2023-01-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.010622046670602e-17
3203,2023-01-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0056381207,0.0056767142719698
3204,2023-01-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000436099624,0.5385464899786918
3205,2023-01-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.32092977,0.001165909149135
3206,2023-01-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,8.0,12.6551838,0.1624740826614114
3207,2023-01-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0002202819127732
3208,2023-01-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.462280691,0.0769701373203849
3209,2023-01-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.377307773841856e-13
3210,2023-01-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.406729251,3.546374148623425e-06
3211,2023-01-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,7.06606722,24.340045102750672
3212,2023-01-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,2.0,0.202764556,0.03091772397244
3213,2023-01-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00932810549,0.0734446295469888
3214,2023-01-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0028517494240808
3215,2023-01-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0334089524411483
3216,2023-01-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0039388586905353
3217,2023-02-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0218218554941809
3218,2023-02-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,18.8461285,7.69560304797382
3219,2023-02-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,0.12049824,0.613698852315
3220,2023-02-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0277391161828
3221,2023-02-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0059890185316603
3222,2023-02-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.91758625190303e-18
3223,2023-02-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.922680841135747e-05
3224,2023-02-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,7.5572052,2.5209199592289733
3225,2023-02-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.27817067e-05,3.6921366003960807e-08
3226,2023-02-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0019174955660239
3227,2023-02-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.1591528569500704e-06
3228,2023-02-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.776275365779292e-05
3229,2023-02-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.10140967,0.163252526275264
3230,2023-02-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.53150034,30.526995219569407
3231,2023-02-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.0173978843851436e-09
3232,2023-02-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,11.53652,7.950935891205437
3233,2023-02-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.572619915,1.069563848782646
3234,2023-02-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.0,0.0005635715437414
3235,2023-02-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,6.228143000147912e-11
3236,2023-02-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,6.094176632618502e-19
3237,2023-02-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0244815040428117
3238,2023-02-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0079143963938221
3239,2023-02-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.71090126,0.1209061656817528
3240,2023-02-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.45904398,26.242619749401
3241,2023-02-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,36.0,27.6823864,63.190622669826105
3242,2023-02-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,0.0550847761,0.0024530128025326
3243,2023-02-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.12742581086637e-08
3244,2023-02-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.80188274,0.0151693382866594
3245,2023-03-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,8.0,0.0,3.0897162084669e-06
3246,2023-03-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,9.8386116,0.0252729957463355
3247,2023-03-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,15.0,9.89201069,1.9958493650082143
3248,2023-03-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.98203683,1.726378477077
3249,2023-03-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0004994814722512
3250,2023-03-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0003256369379999
3251,2023-03-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1259768568364238
3252,2023-03-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.002147941766496
3253,2023-03-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.744583850700003e-05
3254,2023-03-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.073346262826
3255,2023-03-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00343354209,0.0063226589810945
3256,2023-03-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.876256990104035e-08
3257,2023-03-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000856047061164
3258,2023-03-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0494458079,0.0678491448286694
3259,2023-03-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,50.2716293,31.6337436380269
3260,2023-03-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,60.0,9.13670158,11.152237942544
3261,2023-03-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,1.0,20.7230644,5.29532651323365
3262,2023-03-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,30.0,0.000723436067,0.2690989580562336
3263,2023-03-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,42.7864952,0.157648354151
3264,2023-03-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,40.0,19.5186234,19.17541327673704
3265,2023-03-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,16.6114998,6.051296644465549
3266,2023-03-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,29.6111355,2.65180557436807
3267,2023-03-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,7.23756266,14.0539571665
3268,2023-03-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.423552424,0.552900088814
3269,2023-03-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,31.0,24.9725246,4.550993669708
3270,2023-03-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,53.0,0.0,0.349585949214228
3271,2023-03-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0027820520167043
3272,2023-03-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.600116134,4.849600971137863e-10
3273,2023-03-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.92382979,3.616137578338338
3274,2023-03-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,25.26824,16.421747440515954
3275,2023-03-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000357852463,3.2891336415205896
3276,2023-04-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.003184393129713
3277,2023-04-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00449321905242
3278,2023-04-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,11.7205172,14.7389132233459
3279,2023-04-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,0.0,0.07452024978695
3280,2023-04-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.09833610817128
3281,2023-04-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00720533280784
3282,2023-04-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.878543735,0.02717789500787
3283,2023-04-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.001711102298215
3284,2023-04-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0264551251627994
3285,2023-04-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.2795629328502717e-21
3286,2023-04-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0129347705052726
3287,2023-04-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.44325161,11.39047995892512
3288,2023-04-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,3.28481412,1.2598977008299777
3289,2023-04-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.1771413510075565e-06
3290,2023-04-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.099177666,0.2269344755323824
3291,2023-04-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.191883534,0.1354228330675068
3292,2023-04-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,7.25070759e-09,0.5252050236133
3293,2023-04-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.288318813,0.53069632725337
3294,2023-04-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.801012039,2.5692589210268
3295,2023-04-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,3.24727939e-10,0.0019639638264638
3296,2023-04-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.292651236,2.9452207840951603e-19
3297,2023-04-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.175121516,1.287639673030345e-12
3298,2023-04-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,14.3189259,0.0350233649454059
3299,2023-04-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.07546651,0.1608462717087601
3300,2023-04-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,15.5600939,15.140621294905626
3301,2023-04-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.0,0.285512820052
3302,2023-04-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0615856684411015
3303,2023-04-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.35052782863e-14
3304,2023-04-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.5649228444413252e-20
3305,2023-04-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.3818739627146
3306,2023-05-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,8.0,0.0,4.105899861777117
3307,2023-05-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,8.370750738e-21
3308,2023-05-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,9.6428465242e-07
3309,2023-05-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.038983118840023
3310,2023-05-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.657007396,43.686898618431
3311,2023-05-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,14.0,1.05125868,8.9931283172
3312,2023-05-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,0.0,1.8838701700915992
3313,2023-05-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.74159388e-05,0.0380857436265227
3314,2023-05-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.130957991,0.1015761807957985
3315,2023-05-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.179207951,0.0002995079411661
3316,2023-05-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.012460273261868
3317,2023-05-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0177885257,0.0242917841791961
3318,2023-05-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0500310659,1.947711520824476
3319,2023-05-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.4278716386135164
3320,2023-05-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0055030337479
3321,2023-05-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0157703412709999
3322,2023-05-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.03410889765
3323,2023-05-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0184505451,0.0102716779074577
3324,2023-05-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.838603139,0.0261165950225878
3325,2023-05-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.101487644,6.865752676750001
3326,2023-05-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,10.6755686,0.651570804955
3327,2023-05-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.2667468978829
3328,2023-05-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1204534753411999
3329,2023-05-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,57.3541718,1.1494738731135783
3330,2023-05-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,22.0,37.4841881,2.997533484132023
3331,2023-05-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,39.9148865,29.405177149746116
3332,2023-05-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,23.0,0.0,0.059481543978876
3333,2023-05-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,7.66462755,0.004578083372842
3334,2023-05-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.219956025,3.076832571070071e-06
3335,2023-05-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.140515924,2.490757206280665e-05
3336,2023-05-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0195329152,0.0002623945659486
3337,2023-06-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1995680199839
3338,2023-06-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.124976978962
3339,2023-06-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.66361900165
3340,2023-06-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,12.4264956,6.377072692045074
3341,2023-06-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.73978401e-05,3.7090334086155537e-10
3342,2023-06-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.136347547,0.0064068508211527
3343,2023-06-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0423005223,7.492932984173001
3344,2023-06-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.11887646,1.13322071134114
3345,2023-06-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.010930906,3.6462280915334575
3346,2023-06-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.30924582e-05,0.0015352567376121
3347,2023-06-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0011275508265034
3348,2023-06-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0006526965642588
3349,2023-06-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0023840234713411
3350,2023-06-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.4123702216e-08
3351,2023-06-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0003777257039843
3352,2023-06-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.060438903627628
3353,2023-06-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00645121363297
3354,2023-06-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0004707790885169
3355,2023-06-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0657600611,9.348751419123516e-08
3356,2023-06-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,1.21630883,0.9998728484649853
3357,2023-06-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.04762787,1.6117467115916
3358,2023-06-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.111272246,0.08542828003771
3359,2023-06-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0811617374,0.0559744207337517
3360,2023-06-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.06644869,0.0083871094995666
3361,2023-06-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1378168131932321
3362,2023-06-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,11.0891781,13.51611817337054
3363,2023-06-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,23.4000435,23.216183042885
3364,2023-06-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,7.0,0.0677825585,0.06721862839103
3365,2023-06-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00213555366088
3366,2023-06-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00159193494,0.016152830213944
3367,2023-07-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0045238004323964
3368,2023-07-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0905952524363341
3369,2023-07-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.24076915161247
3370,2023-07-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.277590230584955
3371,2023-07-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,8.0,3.75678754,16.3467848652
3372,2023-07-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,35.0,23.7754955,24.72134298051
3373,2023-07-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,11.0,0.272004128,0.1199095919949427
3374,2023-07-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.14886339,5.132732818946019e-05
3375,2023-07-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1002746344111106
3376,2023-07-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0442506965972511
3377,2023-07-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.582232594,0.0254293514907002
3378,2023-07-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,14.9000463,12.1286315769086
3379,2023-07-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,30.0,23.9946594,13.1803348677
3380,2023-07-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00905477721,0.1931295600099282
3381,2023-07-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1336845972606317
3382,2023-07-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,8.02097566e-05,0.027338127468156
3383,2023-07-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.001113320764099
3384,2023-07-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0002404509935437
3385,2023-07-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0102637140276566
3386,2023-07-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.06678987,0.0032067019815393
3387,2023-07-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0798940286,0.5588815409133239
3388,2023-07-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.84575224,0.0347777200452224
3389,2023-07-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.108987935,1.2480024119532185
3390,2023-07-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,21.7774887,27.4491545767556
3391,2023-07-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,8.0,4.92862988,0.3561520428019999
3392,2023-07-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,17.0,29.1101971,5.33167990760768
3393,2023-07-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.952080786,0.0355107153695702
3394,2023-07-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.091739377540593
3395,2023-07-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.39516759,0.02857553353767
3396,2023-07-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.210721403,0.00457519308811
3397,2023-07-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.161293134,9.525959349551875e-17
3398,2023-08-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.07746369102454
3399,2023-08-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.03805512219697
3400,2023-08-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.05038662404953
3401,2023-08-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.7082867215870285
3402,2023-08-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0015857531962179
3403,2023-08-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.294376463,0.0519609058698324
3404,2023-08-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.264999986,0.014424087644257
3405,2023-08-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,6.93156507844e-05
3406,2023-08-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00208820868,0.0204147404554382
3407,2023-08-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.73822784,0.2146614045256086
